external_id,email,push_enabled,marketing_opt_in,signup_date,country,attribution_source,last_purchase_at,purchase_count_90d,purchase_amount_90d,last_session_at,_segment_truth
u_003330,u_003330@example.com,1,1,2023-08-09,KR,naver_search,2024-11-03,0,0,2025-01-13,At-Risk
u_003182,u_003182@example.com,1,1,2022-05-22,KR,organic,2024-12-14,0,0,2024-12-22,At-Risk
u_012612,u_012612@example.com,1,1,2023-12-10,기타,googleadwords_int,2025-02-28,1,44547,2025-03-16,Potential
u_012978,u_012978@example.com,1,1,2024-05-06,KR,googleadwords_int,2025-02-01,2,150516,2025-03-26,Potential
u_012852,u_012852@example.com,1,1,2022-09-26,KR,organic,2024-11-14,0,0,2025-03-21,Potential
u_002532,u_002532@example.com,0,0,2023-05-01,KR,organic,2024-12-21,0,0,2025-02-11,At-Risk
u_013266,u_013266@example.com,1,1,2023-07-12,KR,organic,2024-11-20,0,0,2025-01-31,Potential
u_005932,u_005932@example.com,1,0,2024-10-23,KR,naver_search,2024-10-26,0,0,2024-12-08,Hibernating
u_012878,u_012878@example.com,0,1,2022-08-23,KR,naver_search,2024-12-01,0,0,2025-02-25,Potential
u_008757,u_008757@example.com,0,0,2023-09-24,KR,naver_search,,0,0,2024-06-08,Lost
u_014068,u_014068@example.com,1,1,2024-06-10,KR,organic,2025-02-23,3,118833,2025-02-08,Potential
u_003484,u_003484@example.com,0,1,2024-11-23,KR,naver_search,2024-11-27,0,0,2025-02-24,At-Risk
u_010434,u_010434@example.com,1,1,2024-02-17,KR,naver_search,,0,0,2024-03-21,Lost
u_013786,u_013786@example.com,0,0,2023-10-27,KR,naver_search,2025-01-19,2,230740,2025-02-02,Potential
u_000395,u_000395@example.com,1,1,2023-01-28,KR,organic,2025-03-25,10,850586,2025-03-24,Champion
u_011668,u_011668@example.com,0,0,2025-03-19,KR,organic,,0,0,2025-03-23,New
u_000722,u_000722@example.com,0,1,2023-06-12,KR,Facebook Ads,2025-03-22,4,417063,2025-03-28,Champion
u_002101,u_002101@example.com,1,1,2023-08-10,KR,googleadwords_int,2025-01-30,5,327127,2025-03-21,Loyal
u_011917,u_011917@example.com,1,0,2024-07-23,KR,Facebook Ads,2025-02-23,1,34173,2025-03-17,Potential
u_002475,u_002475@example.com,1,1,2024-02-08,KR,organic,2024-10-16,0,0,2025-01-31,At-Risk
u_006405,u_006405@example.com,0,1,2024-12-10,KR,naver_search,,0,0,2024-06-09,Lost
u_007191,u_007191@example.com,1,1,2023-09-11,KR,organic,2024-03-13,0,0,2024-03-22,Lost
u_005112,u_005112@example.com,1,0,2024-11-14,KR,referral,2024-11-26,0,0,2025-02-06,Hibernating
u_010969,u_010969@example.com,1,1,2025-03-17,KR,Facebook Ads,2025-03-30,1,29980,2025-03-31,New
u_011243,u_011243@example.com,0,1,2025-03-23,KR,Facebook Ads,2025-03-07,1,58622,2025-03-28,New
u_001175,u_001175@example.com,1,0,2023-04-01,KR,referral,2025-02-20,10,1346850,2025-03-23,Loyal
u_012388,u_012388@example.com,0,0,2024-05-17,KR,naver_search,2025-01-19,3,257133,2025-03-19,Potential
u_007516,u_007516@example.com,1,0,2023-02-15,KR,googleadwords_int,2024-09-13,0,0,2024-07-18,Lost
u_014008,u_014008@example.com,1,0,2025-01-25,KR,referral,2024-11-28,0,0,2025-03-15,Potential
u_001591,u_001591@example.com,0,1,2022-11-15,KR,organic,2025-02-08,4,300725,2025-03-23,Loyal
u_002388,u_002388@example.com,1,0,2024-02-22,KR,organic,2024-11-22,0,0,2025-01-23,At-Risk
u_005994,u_005994@example.com,0,1,2022-11-16,KR,Facebook Ads,2024-11-19,0,0,2024-12-10,Hibernating
u_010187,u_010187@example.com,1,1,2023-09-07,KR,googleadwords_int,2024-08-06,0,0,2024-03-31,Lost
u_010638,u_010638@example.com,1,1,2025-03-22,KR,googleadwords_int,,0,0,2025-03-24,New
u_006182,u_006182@example.com,1,1,2023-04-16,KR,googleadwords_int,2024-04-15,0,0,2024-08-30,Lost
u_013282,u_013282@example.com,1,1,2024-07-02,US,googleadwords_int,2025-02-20,3,144435,2025-02-17,Potential
u_008308,u_008308@example.com,0,1,2023-05-31,KR,Facebook Ads,2024-05-06,0,0,2024-02-25,Lost
u_010910,u_010910@example.com,0,1,2025-03-10,KR,organic,2025-03-30,1,37586,2025-03-22,New
u_014071,u_014071@example.com,1,0,2024-04-20,KR,googleadwords_int,2024-11-18,0,0,2025-02-01,Potential
u_011254,u_011254@example.com,1,0,2025-03-03,KR,naver_search,,0,0,2025-03-29,New
u_001205,u_001205@example.com,1,1,2024-01-10,KR,googleadwords_int,2025-01-20,7,513142,2025-03-25,Loyal
u_014242,u_014242@example.com,0,0,2023-11-15,KR,naver_search,2024-11-14,0,0,2025-02-03,Potential
u_001935,u_001935@example.com,1,0,2022-05-11,KR,organic,2025-02-23,6,288705,2025-03-26,Loyal
u_000028,u_000028@example.com,1,1,2023-04-08,KR,Facebook Ads,2025-02-24,6,1064354,2025-03-30,Champion
u_008605,u_008605@example.com,1,1,2024-07-26,KR,naver_search,2024-02-27,0,0,2024-07-14,Lost
u_013462,u_013462@example.com,1,1,2025-01-21,KR,naver_search,2025-01-15,3,330136,2025-01-01,Potential
u_012943,u_012943@example.com,1,1,2023-05-29,KR,Facebook Ads,2025-02-22,2,69116,2025-01-17,Potential
u_009870,u_009870@example.com,1,1,2022-04-10,KR,googleadwords_int,2024-02-11,0,0,2024-07-20,Lost
u_012632,u_012632@example.com,1,0,2022-11-28,KR,organic,2024-11-19,0,0,2025-03-08,Potential
u_009900,u_009900@example.com,0,0,2024-11-11,KR,googleadwords_int,2024-05-15,0,0,2024-08-04,Lost
u_008588,u_008588@example.com,1,0,2023-08-20,KR,naver_search,2024-05-02,0,0,2024-09-23,Lost
u_004584,u_004584@example.com,1,0,2022-05-11,KR,referral,2024-12-09,0,0,2024-12-29,Hibernating
u_006159,u_006159@example.com,1,1,2022-11-06,KR,googleadwords_int,2024-06-25,0,0,2024-04-14,Lost
u_005247,u_005247@example.com,1,1,2024-05-01,KR,organic,2024-11-29,0,0,2025-01-18,Hibernating
u_005705,u_005705@example.com,1,1,2024-09-02,KR,googleadwords_int,2024-10-28,0,0,2024-12-23,Hibernating
u_013805,u_013805@example.com,0,0,2025-01-10,KR,naver_search,2024-12-24,0,0,2025-02-20,Potential
u_012429,u_012429@example.com,1,1,2024-12-23,KR,googleadwords_int,2024-11-16,0,0,2025-02-05,Potential
u_007099,u_007099@example.com,1,0,2022-10-16,KR,Facebook Ads,,0,0,2024-07-13,Lost
u_013716,u_013716@example.com,0,0,2024-06-12,KR,naver_search,2025-01-12,1,93896,2025-01-13,Potential
u_013057,u_013057@example.com,1,0,2023-10-30,KR,googleadwords_int,2025-01-29,1,38710,2025-01-30,Potential
u_011404,u_011404@example.com,1,1,2025-03-06,KR,googleadwords_int,,0,0,2025-03-29,New
u_004857,u_004857@example.com,0,1,2024-09-23,KR,googleadwords_int,2024-12-11,0,0,2024-12-16,Hibernating
u_013064,u_013064@example.com,1,1,2024-09-26,KR,googleadwords_int,2024-12-01,0,0,2025-02-16,Potential
u_003718,u_003718@example.com,1,0,2023-09-11,KR,naver_search,2024-11-08,0,0,2024-12-11,At-Risk
u_012058,u_012058@example.com,1,0,2023-11-19,KR,organic,2025-02-03,3,258404,2025-01-23,Potential
u_005610,u_005610@example.com,1,1,2024-12-16,KR,organic,2024-11-18,0,0,2025-01-06,Hibernating
u_008393,u_008393@example.com,0,0,2024-12-16,KR,googleadwords_int,2024-04-27,0,0,2024-03-12,Lost
u_012813,u_012813@example.com,1,0,2024-05-07,KR,googleadwords_int,2024-12-02,0,0,2025-03-23,Potential
u_014756,u_014756@example.com,0,0,2024-04-07,KR,Facebook Ads,2024-12-09,0,0,2025-03-14,Potential
u_009194,u_009194@example.com,1,1,2024-05-27,KR,googleadwords_int,2024-05-30,0,0,2024-08-10,Lost
u_003649,u_003649@example.com,1,1,2022-11-12,KR,organic,2024-11-05,0,0,2025-02-21,At-Risk
u_002399,u_002399@example.com,0,0,2024-12-02,KR,organic,2024-11-13,0,0,2025-01-01,At-Risk
u_003160,u_003160@example.com,1,1,2023-04-25,KR,Facebook Ads,2024-11-28,0,0,2025-01-04,At-Risk
u_009301,u_009301@example.com,1,1,2023-02-19,KR,organic,,0,0,2024-04-07,Lost
u_007183,u_007183@example.com,0,1,2023-06-29,KR,googleadwords_int,2024-08-05,0,0,2024-07-10,Lost
u_007343,u_007343@example.com,1,1,2024-02-10,KR,Facebook Ads,2024-08-16,0,0,2024-08-13,Lost
u_000236,u_000236@example.com,0,0,2022-12-31,US,organic,2025-02-08,7,1087092,2025-03-23,Champion
u_005270,u_005270@example.com,0,1,2023-06-10,KR,naver_search,2024-11-22,0,0,2025-02-18,Hibernating
u_010113,u_010113@example.com,0,0,2024-04-19,KR,organic,2024-09-21,0,0,2024-06-26,Lost
u_007959,u_007959@example.com,1,1,2025-01-20,US,googleadwords_int,2024-04-01,0,0,2024-06-07,Lost
u_013053,u_013053@example.com,1,1,2024-08-17,KR,naver_search,2024-12-27,0,0,2025-01-17,Potential
u_013632,u_013632@example.com,1,0,2022-12-26,KR,naver_search,2024-11-06,0,0,2025-03-20,Potential
u_006845,u_006845@example.com,0,0,2022-05-14,KR,naver_search,,0,0,2024-08-10,Lost
u_003870,u_003870@example.com,1,1,2022-10-07,KR,Facebook Ads,2024-11-15,0,0,2024-12-25,At-Risk
u_003162,u_003162@example.com,1,1,2022-04-25,KR,Facebook Ads,2024-11-14,0,0,2024-12-29,At-Risk
u_003662,u_003662@example.com,0,1,2023-05-02,KR,organic,2024-11-30,0,0,2024-12-14,At-Risk
u_010168,u_010168@example.com,0,0,2025-01-27,KR,Facebook Ads,2024-04-02,0,0,2024-05-01,Lost
u_004303,u_004303@example.com,1,1,2022-04-18,KR,Facebook Ads,2024-10-13,0,0,2025-01-26,At-Risk
u_014823,u_014823@example.com,1,1,2022-07-11,KR,naver_search,2025-01-24,2,150246,2025-03-18,Potential
u_002033,u_002033@example.com,1,0,2024-04-30,KR,googleadwords_int,2025-01-30,8,1173378,2025-03-27,Loyal
u_009363,u_009363@example.com,1,1,2024-01-05,US,Facebook Ads,2024-02-08,0,0,2024-05-27,Lost
u_009260,u_009260@example.com,1,0,2022-07-23,KR,Facebook Ads,,0,0,2024-08-22,Lost
u_008371,u_008371@example.com,1,1,2024-08-31,KR,Facebook Ads,,0,0,2024-07-27,Lost
u_009551,u_009551@example.com,1,0,2022-11-03,KR,googleadwords_int,2024-08-07,0,0,2024-04-23,Lost
u_002373,u_002373@example.com,1,0,2022-08-07,JP,referral,2024-10-10,0,0,2024-12-29,At-Risk
u_006633,u_006633@example.com,0,0,2023-10-27,KR,naver_search,2024-02-10,0,0,2024-08-14,Lost
u_009143,u_009143@example.com,0,1,2022-06-07,KR,googleadwords_int,2024-08-16,0,0,2024-05-18,Lost
u_006386,u_006386@example.com,1,1,2025-01-30,KR,googleadwords_int,2024-07-31,0,0,2024-07-05,Lost
u_004266,u_004266@example.com,1,1,2022-09-22,KR,naver_search,2024-11-07,0,0,2024-12-26,At-Risk
u_006663,u_006663@example.com,1,1,2023-02-25,KR,googleadwords_int,,0,0,2024-04-29,Lost
u_007856,u_007856@example.com,0,0,2024-10-08,KR,organic,2024-08-05,0,0,2024-03-10,Lost
u_013257,u_013257@example.com,1,0,2022-09-08,KR,referral,2024-12-21,0,0,2025-03-22,Potential
u_012065,u_012065@example.com,1,0,2024-09-20,KR,naver_search,2024-12-02,0,0,2025-02-15,Potential
u_007342,u_007342@example.com,1,1,2023-06-01,KR,Facebook Ads,2024-07-07,0,0,2024-09-10,Lost
u_001837,u_001837@example.com,1,1,2023-09-17,KR,Facebook Ads,2025-01-24,4,443803,2025-03-25,Loyal
u_009417,u_009417@example.com,0,0,2022-09-23,JP,organic,2024-02-19,0,0,2024-05-30,Lost
u_011713,u_011713@example.com,1,1,2024-06-29,KR,Facebook Ads,2025-01-14,1,69635,2025-01-15,Potential
u_002518,u_002518@example.com,1,0,2023-04-15,KR,googleadwords_int,2024-12-11,0,0,2025-01-17,At-Risk
u_011040,u_011040@example.com,1,1,2025-03-05,KR,naver_search,,0,0,2025-03-26,New
u_011347,u_011347@example.com,1,1,2025-03-08,KR,organic,,0,0,2025-03-25,New
u_000189,u_000189@example.com,1,0,2023-02-15,KR,googleadwords_int,2025-03-17,5,869398,2025-03-30,Champion
u_000911,u_000911@example.com,1,1,2022-10-10,KR,Facebook Ads,2025-01-13,5,363395,2025-03-29,Loyal
u_002854,u_002854@example.com,1,1,2022-12-24,KR,googleadwords_int,2024-11-25,0,0,2025-02-17,At-Risk
u_010569,u_010569@example.com,0,0,2025-03-14,KR,naver_search,,0,0,2025-03-31,New
u_002464,u_002464@example.com,1,1,2024-11-21,KR,organic,2024-11-12,0,0,2025-01-23,At-Risk
u_001273,u_001273@example.com,1,1,2022-08-22,KR,googleadwords_int,2025-01-15,5,563195,2025-03-23,Loyal
u_011486,u_011486@example.com,0,0,2025-03-26,KR,naver_search,2025-03-30,1,46054,2025-03-22,New
u_004333,u_004333@example.com,1,1,2023-05-06,KR,naver_search,2024-10-14,0,0,2024-12-07,At-Risk
u_003347,u_003347@example.com,1,1,2024-01-23,KR,googleadwords_int,2024-11-27,0,0,2025-01-14,At-Risk
u_009535,u_009535@example.com,1,1,2022-05-05,KR,googleadwords_int,2024-07-13,0,0,2024-03-30,Lost
u_010037,u_010037@example.com,1,1,2022-09-19,US,Facebook Ads,2024-07-04,0,0,2024-05-07,Lost
u_009882,u_009882@example.com,1,1,2023-06-24,KR,Facebook Ads,2024-08-14,0,0,2024-10-02,Lost
u_014428,u_014428@example.com,1,1,2022-09-13,KR,Facebook Ads,2024-12-31,3,175249,2025-02-19,Potential
u_009688,u_009688@example.com,1,1,2022-07-22,US,organic,,0,0,2024-06-14,Lost
u_003776,u_003776@example.com,1,1,2022-09-10,KR,googleadwords_int,2024-11-04,0,0,2025-02-14,At-Risk
u_010452,u_010452@example.com,1,0,2023-07-25,KR,naver_search,2024-06-10,0,0,2024-09-19,Lost
u_008615,u_008615@example.com,0,0,2023-03-08,KR,googleadwords_int,2024-03-13,0,0,2024-05-09,Lost
u_000533,u_000533@example.com,1,0,2023-11-16,KR,referral,2025-02-07,6,1466433,2025-03-28,Champion
u_011735,u_011735@example.com,0,0,2023-03-15,KR,organic,2025-02-20,3,255954,2025-02-15,Potential
u_014268,u_014268@example.com,1,1,2023-02-19,KR,naver_search,2025-01-17,3,204187,2025-02-11,Potential
u_003482,u_003482@example.com,0,0,2024-12-19,KR,referral,2024-10-29,0,0,2025-01-03,At-Risk
u_008515,u_008515@example.com,1,1,2024-12-29,KR,Facebook Ads,2024-08-04,0,0,2024-06-29,Lost
u_006552,u_006552@example.com,0,0,2023-11-12,KR,Facebook Ads,,0,0,2024-03-02,Lost
u_012967,u_012967@example.com,1,1,2025-01-29,KR,Facebook Ads,2024-11-08,0,0,2025-01-08,Potential
u_003674,u_003674@example.com,0,1,2024-01-30,KR,Facebook Ads,2024-12-25,0,0,2025-01-27,At-Risk
u_013785,u_013785@example.com,1,1,2023-03-16,KR,organic,2025-01-05,2,175527,2025-02-14,Potential
u_009630,u_009630@example.com,0,0,2024-12-19,KR,organic,,0,0,2024-03-22,Lost
u_007090,u_007090@example.com,0,1,2024-09-24,KR,organic,2024-08-30,0,0,2024-07-08,Lost
u_000670,u_000670@example.com,0,0,2023-04-27,KR,googleadwords_int,2025-03-16,4,823499,2025-03-26,Champion
u_005805,u_005805@example.com,1,1,2022-08-11,KR,organic,2024-11-17,0,0,2024-12-12,Hibernating
u_010233,u_010233@example.com,1,1,2022-10-18,KR,googleadwords_int,2024-04-13,0,0,2024-03-23,Lost
u_001898,u_001898@example.com,1,1,2022-07-31,KR,googleadwords_int,2025-02-03,9,769257,2025-03-27,Loyal
u_005394,u_005394@example.com,1,0,2023-12-09,KR,organic,2024-10-16,0,0,2024-12-21,Hibernating
u_002434,u_002434@example.com,1,1,2022-12-11,KR,Facebook Ads,2024-11-06,0,0,2025-01-01,At-Risk
u_005607,u_005607@example.com,0,1,2023-08-25,KR,organic,2024-11-24,0,0,2024-12-12,Hibernating
u_009067,u_009067@example.com,0,1,2024-10-08,KR,referral,,0,0,2024-03-16,Lost
u_005902,u_005902@example.com,1,1,2022-12-13,KR,naver_search,2024-11-06,0,0,2025-01-13,Hibernating
u_003679,u_003679@example.com,1,1,2024-07-29,KR,googleadwords_int,2024-11-05,0,0,2025-01-18,At-Risk
u_006736,u_006736@example.com,0,1,2024-07-28,KR,referral,2024-06-23,0,0,2024-08-05,Lost
u_010925,u_010925@example.com,1,0,2025-03-23,KR,organic,,0,0,2025-03-31,New
u_014553,u_014553@example.com,0,0,2024-08-05,KR,naver_search,2025-01-09,3,330158,2025-01-09,Potential
u_013695,u_013695@example.com,1,0,2024-09-08,US,naver_search,2024-11-07,0,0,2025-02-28,Potential
u_000938,u_000938@example.com,1,1,2024-11-24,KR,naver_search,2025-01-09,9,724409,2025-03-22,Loyal
u_012234,u_012234@example.com,1,1,2023-02-01,KR,googleadwords_int,2024-11-26,0,0,2025-02-16,Potential
u_013957,u_013957@example.com,1,1,2022-07-11,KR,googleadwords_int,2024-12-30,0,0,2025-03-15,Potential
u_012521,u_012521@example.com,1,0,2023-02-15,KR,naver_search,2025-01-04,2,197337,2025-02-14,Potential
u_012796,u_012796@example.com,0,1,2022-09-04,KR,organic,2025-01-25,1,115737,2025-01-06,Potential
u_012109,u_012109@example.com,1,1,2025-01-17,기타,organic,2024-12-25,0,0,2025-03-17,Potential
u_000674,u_000674@example.com,1,1,2024-03-24,KR,googleadwords_int,2025-03-25,6,652029,2025-03-28,Champion
u_010062,u_010062@example.com,1,0,2024-05-03,KR,Facebook Ads,2024-08-21,0,0,2024-06-23,Lost
u_003061,u_003061@example.com,0,1,2024-08-02,KR,organic,2024-10-22,0,0,2025-02-01,At-Risk
u_014361,u_014361@example.com,1,1,2024-04-16,KR,Facebook Ads,2024-11-24,0,0,2025-02-15,Potential
u_009460,u_009460@example.com,1,1,2022-05-09,KR,Facebook Ads,2024-05-04,0,0,2024-07-28,Lost
u_007927,u_007927@example.com,0,0,2024-05-19,KR,Facebook Ads,2024-03-05,0,0,2024-07-10,Lost
u_012845,u_012845@example.com,0,0,2023-10-14,KR,naver_search,2025-01-07,3,201536,2025-01-22,Potential
u_010358,u_010358@example.com,0,0,2023-05-17,KR,Facebook Ads,,0,0,2024-06-05,Lost
u_004502,u_004502@example.com,1,1,2023-05-09,KR,googleadwords_int,2024-11-20,0,0,2025-02-14,Hibernating
u_012445,u_012445@example.com,1,1,2022-11-08,KR,organic,2024-11-17,0,0,2025-01-14,Potential
u_008599,u_008599@example.com,1,1,2025-01-06,KR,Facebook Ads,2024-04-12,0,0,2024-03-15,Lost
u_007102,u_007102@example.com,1,0,2023-04-11,KR,naver_search,2024-06-22,0,0,2024-07-23,Lost
u_013359,u_013359@example.com,1,1,2023-05-12,US,organic,2024-12-27,0,0,2025-03-15,Potential
u_013394,u_013394@example.com,0,1,2024-03-02,KR,organic,2024-12-19,0,0,2025-03-18,Potential
u_008882,u_008882@example.com,0,0,2022-12-31,KR,Facebook Ads,2024-05-10,0,0,2024-05-09,Lost
u_001919,u_001919@example.com,1,1,2024-10-21,KR,Facebook Ads,2025-02-19,6,505893,2025-03-31,Loyal
u_004746,u_004746@example.com,1,0,2022-07-09,KR,naver_search,2024-10-18,0,0,2025-01-31,Hibernating
u_012370,u_012370@example.com,1,1,2022-08-26,KR,googleadwords_int,2025-02-09,3,304452,2025-02-18,Potential
u_006168,u_006168@example.com,0,1,2023-04-27,KR,googleadwords_int,2024-07-26,0,0,2024-04-03,Lost
u_010060,u_010060@example.com,0,0,2023-01-29,KR,naver_search,,0,0,2024-09-16,Lost
u_006860,u_006860@example.com,0,0,2024-11-12,KR,Facebook Ads,2024-04-22,0,0,2024-06-04,Lost
u_005129,u_005129@example.com,1,1,2023-12-11,KR,googleadwords_int,2024-11-16,0,0,2025-02-27,Hibernating
u_003963,u_003963@example.com,1,0,2023-02-10,KR,googleadwords_int,2024-10-09,0,0,2025-01-26,At-Risk
u_010190,u_010190@example.com,1,0,2023-12-18,KR,googleadwords_int,2024-07-15,0,0,2024-06-14,Lost
u_002979,u_002979@example.com,1,1,2023-12-10,KR,organic,2024-10-08,0,0,2025-02-12,At-Risk
u_001464,u_001464@example.com,0,0,2024-03-07,KR,Facebook Ads,2025-02-28,8,483352,2025-03-23,Loyal
u_006343,u_006343@example.com,1,1,2022-05-19,KR,Facebook Ads,2024-06-10,0,0,2024-07-01,Lost
u_007631,u_007631@example.com,0,0,2022-04-16,KR,googleadwords_int,2024-09-21,0,0,2024-08-07,Lost
u_002558,u_002558@example.com,0,0,2022-07-16,KR,organic,2024-11-05,0,0,2025-01-31,At-Risk
u_007912,u_007912@example.com,1,1,2024-07-20,KR,Facebook Ads,2024-03-19,0,0,2024-08-18,Lost
u_005104,u_005104@example.com,0,0,2024-07-27,KR,googleadwords_int,2024-10-21,0,0,2024-12-15,Hibernating
u_013707,u_013707@example.com,1,1,2024-08-05,KR,googleadwords_int,2024-11-13,0,0,2025-01-25,Potential
u_013969,u_013969@example.com,1,1,2022-09-26,KR,naver_search,2024-11-12,0,0,2025-03-20,Potential
u_002983,u_002983@example.com,1,1,2023-10-22,KR,Facebook Ads,2024-12-13,0,0,2025-02-25,At-Risk
u_000720,u_000720@example.com,0,1,2023-10-16,KR,organic,2025-02-24,6,1250455,2025-03-30,Champion
u_008824,u_008824@example.com,1,1,2023-09-02,KR,organic,2024-05-23,0,0,2024-05-08,Lost
u_005408,u_005408@example.com,1,1,2023-04-30,KR,naver_search,2024-11-08,0,0,2025-02-13,Hibernating
u_014944,u_014944@example.com,0,0,2023-07-10,KR,googleadwords_int,2024-12-27,0,0,2025-01-07,Potential
u_009411,u_009411@example.com,1,1,2024-10-24,KR,naver_search,,0,0,2024-04-16,Lost
u_001473,u_001473@example.com,1,0,2023-08-22,KR,Facebook Ads,2025-02-17,5,313441,2025-03-26,Loyal
u_004947,u_004947@example.com,0,0,2022-11-03,KR,googleadwords_int,2024-12-05,0,0,2024-12-13,Hibernating
u_001432,u_001432@example.com,1,1,2022-03-27,KR,referral,2025-02-05,9,556122,2025-03-27,Loyal
u_014137,u_014137@example.com,1,1,2022-09-21,JP,referral,2024-11-12,0,0,2025-03-12,Potential
u_009147,u_009147@example.com,1,0,2024-04-30,KR,googleadwords_int,2024-04-02,0,0,2024-03-14,Lost
u_001733,u_001733@example.com,1,0,2023-03-21,KR,googleadwords_int,2025-01-17,8,470274,2025-03-26,Loyal
u_003344,u_003344@example.com,0,1,2022-10-11,KR,organic,2024-12-18,0,0,2025-01-14,At-Risk
u_009846,u_009846@example.com,0,1,2024-09-06,KR,googleadwords_int,,0,0,2024-08-09,Lost
u_003813,u_003813@example.com,1,1,2022-07-22,KR,organic,2024-12-25,0,0,2025-01-15,At-Risk
u_009071,u_009071@example.com,1,1,2022-04-13,KR,Facebook Ads,2024-08-05,0,0,2024-09-17,Lost
u_008868,u_008868@example.com,0,0,2023-09-25,KR,googleadwords_int,2024-05-10,0,0,2024-08-21,Lost
u_008567,u_008567@example.com,1,1,2025-01-01,KR,googleadwords_int,2024-03-10,0,0,2024-09-02,Lost
u_010855,u_010855@example.com,1,0,2025-03-06,KR,naver_search,,0,0,2025-03-26,New
u_013749,u_013749@example.com,0,0,2022-08-08,KR,googleadwords_int,2025-01-25,3,183392,2025-02-19,Potential
u_014046,u_014046@example.com,1,1,2023-11-29,KR,naver_search,2025-02-15,2,83601,2025-02-10,Potential
u_006795,u_006795@example.com,1,1,2022-11-17,KR,Facebook Ads,2024-05-06,0,0,2024-07-26,Lost
u_013424,u_013424@example.com,1,0,2022-07-04,KR,googleadwords_int,2025-01-23,2,159681,2025-01-19,Potential
u_013157,u_013157@example.com,1,1,2022-11-23,KR,organic,2025-02-17,3,259332,2025-03-20,Potential
u_012171,u_012171@example.com,1,1,2022-10-24,KR,Facebook Ads,2025-02-17,3,242018,2025-02-03,Potential
u_004385,u_004385@example.com,1,1,2023-11-24,KR,naver_search,2024-12-05,0,0,2024-12-12,At-Risk
u_014482,u_014482@example.com,0,1,2022-09-23,KR,Facebook Ads,2025-01-10,3,262004,2025-02-27,Potential
u_009382,u_009382@example.com,0,1,2022-12-07,KR,organic,2024-04-10,0,0,2024-06-05,Lost
u_006887,u_006887@example.com,1,1,2022-05-01,KR,organic,2024-04-22,0,0,2024-09-11,Lost
u_010642,u_010642@example.com,1,1,2025-03-20,KR,googleadwords_int,2025-03-23,1,32562,2025-03-22,New
u_005298,u_005298@example.com,1,1,2022-12-16,KR,Facebook Ads,2024-11-08,0,0,2024-12-30,Hibernating
